audio_path,gt,pipe1_top1,pipe1_top1_score,pipe1_top1_correct,pipe1_top3_correct,pipe1_mrr,pipe2_top1,pipe2_top1_score,pipe2_top1_correct,pipe2_top3_correct,pipe2_mrr,pipe3_top1,pipe3_top1_score,pipe3_top1_correct,pipe3_top3_correct,pipe3_mrr
/home/alex/Documents/KNN/all-datasets/amused_113-140_0115_bea.wav,amused,neutral,0.12976697087287903,False,True,0.5,sad,0.6000545024871826,False,True,0.3333333333333333,happy,0.9990825653076172,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0115_josh.wav,amused,fearful,0.13174299895763397,False,True,0.5,happy,0.9460489749908447,True,True,1.0,happy,0.9984550476074219,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0115_sam.wav,amused,happy,0.14178995788097382,True,True,1.0,happy,0.7483670115470886,True,True,1.0,fearful,0.9994576573371887,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_113-140_0116_bea.wav,amused,happy,0.13353942334651947,True,True,1.0,happy,0.8565487861633301,True,True,1.0,fearful,0.9976333379745483,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_113-140_0116_josh.wav,amused,happy,0.1413547694683075,True,True,1.0,happy,0.9911201596260071,True,True,1.0,happy,0.9980042576789856,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0116_sam.wav,amused,happy,0.1425434648990631,True,True,1.0,happy,0.7503580451011658,True,True,1.0,fearful,0.9991911053657532,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_113-140_0117_bea.wav,amused,surprised,0.13135473430156708,False,False,0.2,happy,0.866957426071167,True,True,1.0,happy,0.9961733222007751,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0117_josh.wav,amused,happy,0.13452433049678802,True,True,1.0,happy,0.9888762831687927,True,True,1.0,happy,0.9980903267860413,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0117_sam.wav,amused,happy,0.13820765912532806,True,True,1.0,happy,0.9897528886795044,True,True,1.0,fearful,0.999376118183136,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_113-140_0118_bea.wav,amused,surprised,0.1330050230026245,False,False,0.14285714285714285,happy,0.4680051803588867,True,True,1.0,fearful,0.9974386692047119,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_113-140_0118_josh.wav,amused,happy,0.13683834671974182,True,True,1.0,happy,0.713595449924469,True,True,1.0,happy,0.9991376399993896,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0118_sam.wav,amused,happy,0.13731160759925842,True,True,1.0,happy,0.9697559475898743,True,True,1.0,surprised,0.9689038991928101,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_113-140_0119_bea.wav,amused,disgust,0.13190796971321106,False,False,0.25,happy,0.8005250096321106,True,True,1.0,happy,0.9993143081665039,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0119_josh.wav,amused,happy,0.13636913895606995,True,True,1.0,happy,0.9779466390609741,True,True,1.0,happy,0.9994257688522339,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0119_sam.wav,amused,happy,0.14343857765197754,True,True,1.0,happy,0.8689984679222107,True,True,1.0,fearful,0.9988287091255188,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_113-140_0120_josh.wav,amused,happy,0.141832634806633,True,True,1.0,happy,0.9722952842712402,True,True,1.0,happy,0.6246420741081238,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0120_sam.wav,amused,happy,0.1412399411201477,True,True,1.0,happy,0.9867669939994812,True,True,1.0,fearful,0.9995173215866089,False,False,0.16666666666666666
/home/alex/Documents/KNN/all-datasets/amused_113-140_0121_bea.wav,amused,surprised,0.13307221233844757,False,False,0.14285714285714285,happy,0.5840157866477966,True,True,1.0,happy,0.9981228709220886,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0121_josh.wav,amused,happy,0.14308400452136993,True,True,1.0,happy,0.925736665725708,True,True,1.0,happy,0.9985299110412598,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0121_sam.wav,amused,happy,0.13539335131645203,True,True,1.0,happy,0.9052829742431641,True,True,1.0,fearful,0.9978942275047302,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_113-140_0122_bea.wav,amused,surprised,0.13164754211902618,False,False,0.14285714285714285,happy,0.7617080211639404,True,True,1.0,happy,0.9915721416473389,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0122_josh.wav,amused,happy,0.1358099728822708,True,True,1.0,happy,0.9984362721443176,True,True,1.0,happy,0.9990105628967285,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0122_sam.wav,amused,happy,0.1407637745141983,True,True,1.0,happy,0.9983185529708862,True,True,1.0,fearful,0.9991243481636047,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_113-140_0123_bea.wav,amused,surprised,0.13527080416679382,False,False,0.16666666666666666,happy,0.9619345664978027,True,True,1.0,happy,0.9840689301490784,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0123_josh.wav,amused,surprised,0.13304704427719116,False,True,0.3333333333333333,happy,0.9957970380783081,True,True,1.0,happy,0.9970765113830566,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0123_sam.wav,amused,happy,0.13647623360157013,True,True,1.0,happy,0.981248140335083,True,True,1.0,happy,0.9826143383979797,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0124_bea.wav,amused,happy,0.12782511115074158,True,True,1.0,happy,0.8717626929283142,True,True,1.0,happy,0.9992697834968567,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0124_josh.wav,amused,happy,0.13970941305160522,True,True,1.0,happy,0.9750542044639587,True,True,1.0,happy,0.992347240447998,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0124_sam.wav,amused,happy,0.13583198189735413,True,True,1.0,happy,0.9920550584793091,True,True,1.0,happy,0.9409677386283875,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0125_josh.wav,amused,happy,0.13928012549877167,True,True,1.0,happy,0.9197545051574707,True,True,1.0,happy,0.9956035614013672,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0125_sam.wav,amused,happy,0.13873416185379028,True,True,1.0,happy,0.7033557891845703,True,True,1.0,fearful,0.9994113445281982,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_113-140_0126_bea.wav,amused,neutral,0.12884196639060974,False,False,0.2,happy,0.9825630187988281,True,True,1.0,happy,0.9994897842407227,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0126_josh.wav,amused,happy,0.13204267621040344,True,True,1.0,happy,0.9644922018051147,True,True,1.0,happy,0.8787950873374939,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0126_sam.wav,amused,happy,0.14306706190109253,True,True,1.0,happy,0.6149972081184387,True,True,1.0,fearful,0.9990262985229492,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_113-140_0127_bea.wav,amused,surprised,0.13323067128658295,False,False,0.125,neutral,0.47834575176239014,False,True,0.3333333333333333,surprised,0.9984820485115051,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_113-140_0127_josh.wav,amused,happy,0.14068728685379028,True,True,1.0,happy,0.9928253889083862,True,True,1.0,happy,0.9953148365020752,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0127_sam.wav,amused,happy,0.14357943832874298,True,True,1.0,happy,0.9383845329284668,True,True,1.0,fearful,0.9993391633033752,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_113-140_0128_bea.wav,amused,surprised,0.13183113932609558,False,False,0.14285714285714285,happy,0.7457507848739624,True,True,1.0,happy,0.9967317581176758,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0128_josh.wav,amused,happy,0.13181769847869873,True,True,1.0,happy,0.9553822875022888,True,True,1.0,sad,0.955010712146759,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_113-140_0128_sam.wav,amused,happy,0.14143139123916626,True,True,1.0,happy,0.9768582582473755,True,True,1.0,fearful,0.9994966983795166,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_113-140_0129_bea.wav,amused,surprised,0.13679058849811554,False,False,0.25,happy,0.8072548508644104,True,True,1.0,happy,0.9685962200164795,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0129_josh.wav,amused,fearful,0.13259397447109222,False,True,0.3333333333333333,anger,0.576082170009613,False,True,0.5,happy,0.9970207810401917,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0129_sam.wav,amused,happy,0.1401243507862091,True,True,1.0,happy,0.9060183167457581,True,True,1.0,fearful,0.4918980598449707,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_113-140_0130_bea.wav,amused,surprised,0.13329783082008362,False,False,0.125,anger,0.8968761563301086,False,True,0.5,happy,0.9990432858467102,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0130_josh.wav,amused,happy,0.13786454498767853,True,True,1.0,happy,0.942390501499176,True,True,1.0,happy,0.9986819624900818,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0130_sam.wav,amused,happy,0.1389371156692505,True,True,1.0,happy,0.9859381318092346,True,True,1.0,fearful,0.7999569177627563,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_113-140_0131_bea.wav,amused,disgust,0.1285889595746994,False,False,0.2,neutral,0.5946251749992371,False,True,0.5,happy,0.9992290735244751,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0131_josh.wav,amused,happy,0.14256995916366577,True,True,1.0,happy,0.6963483095169067,True,True,1.0,happy,0.9994207620620728,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0131_sam.wav,amused,happy,0.14295807480812073,True,True,1.0,happy,0.9531809091567993,True,True,1.0,fearful,0.9849469661712646,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_113-140_0132_bea.wav,amused,neutral,0.1298748403787613,False,False,0.14285714285714285,happy,0.7288849353790283,True,True,1.0,happy,0.9933810234069824,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0132_josh.wav,amused,happy,0.13836927711963654,True,True,1.0,happy,0.9929355978965759,True,True,1.0,happy,0.9979165196418762,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0132_sam.wav,amused,happy,0.13884511590003967,True,True,1.0,happy,0.95215904712677,True,True,1.0,fearful,0.9963900446891785,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_113-140_0133_bea.wav,amused,surprised,0.13138319551944733,False,False,0.2,anger,0.41200947761535645,False,True,0.3333333333333333,happy,0.8182361125946045,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0133_josh.wav,amused,happy,0.14003007113933563,True,True,1.0,happy,0.983382523059845,True,True,1.0,fearful,0.7030575275421143,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_113-140_0133_sam.wav,amused,happy,0.14333529770374298,True,True,1.0,happy,0.9941049218177795,True,True,1.0,fearful,0.9994043111801147,False,False,0.2
/home/alex/Documents/KNN/all-datasets/amused_113-140_0134_bea.wav,amused,surprised,0.1334841400384903,False,False,0.16666666666666666,anger,0.5585390329360962,False,True,0.3333333333333333,happy,0.9993464350700378,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0134_josh.wav,amused,happy,0.1385403573513031,True,True,1.0,happy,0.9932803511619568,True,True,1.0,happy,0.9992714524269104,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0134_sam.wav,amused,happy,0.14289768040180206,True,True,1.0,sad,0.7288246750831604,False,True,0.5,happy,0.9970382452011108,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0135_bea.wav,amused,surprised,0.13151825964450836,False,False,0.14285714285714285,anger,0.674858808517456,False,True,0.5,surprised,0.7329371571540833,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_113-140_0135_josh.wav,amused,surprised,0.13033343851566315,False,False,0.25,happy,0.9581042528152466,True,True,1.0,happy,0.9989570379257202,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0135_sam.wav,amused,happy,0.1366892009973526,True,True,1.0,happy,0.8940072059631348,True,True,1.0,happy,0.9988401532173157,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0136_bea.wav,amused,surprised,0.13265755772590637,False,False,0.2,happy,0.9797557592391968,True,True,1.0,happy,0.9786204099655151,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0136_josh.wav,amused,happy,0.13439081609249115,True,True,1.0,happy,0.9817325472831726,True,True,1.0,happy,0.9985598921775818,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0136_sam.wav,amused,happy,0.13898403942584991,True,True,1.0,happy,0.9390531778335571,True,True,1.0,fearful,0.8040450215339661,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_113-140_0137_bea.wav,amused,surprised,0.1330990195274353,False,False,0.14285714285714285,anger,0.959169864654541,False,True,0.3333333333333333,happy,0.9992196559906006,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0137_josh.wav,amused,happy,0.13784095644950867,True,True,1.0,happy,0.9984446167945862,True,True,1.0,sad,0.7610797882080078,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_113-140_0137_sam.wav,amused,happy,0.13510647416114807,True,True,1.0,happy,0.9084182977676392,True,True,1.0,fearful,0.9978840947151184,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_113-140_0138_bea.wav,amused,surprised,0.13040202856063843,False,False,0.25,happy,0.9672421813011169,True,True,1.0,happy,0.9947235584259033,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0138_josh.wav,amused,happy,0.1343100517988205,True,True,1.0,happy,0.9915426969528198,True,True,1.0,happy,0.9989519119262695,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0138_sam.wav,amused,happy,0.13484768569469452,True,True,1.0,happy,0.996925413608551,True,True,1.0,fearful,0.9995220899581909,False,False,0.16666666666666666
/home/alex/Documents/KNN/all-datasets/amused_113-140_0139_bea.wav,amused,surprised,0.13294342160224915,False,False,0.16666666666666666,anger,0.7094012498855591,False,True,0.5,happy,0.9978244304656982,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0139_josh.wav,amused,happy,0.13759462535381317,True,True,1.0,happy,0.9329277276992798,True,True,1.0,happy,0.9980744123458862,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0139_sam.wav,amused,happy,0.1386188417673111,True,True,1.0,happy,0.7407737970352173,True,True,1.0,fearful,0.9914810657501221,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_113-140_0140_bea.wav,amused,fearful,0.1314527541399002,False,False,0.25,happy,0.9498639702796936,True,True,1.0,happy,0.9992448091506958,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_113-140_0140_josh.wav,amused,happy,0.137875497341156,True,True,1.0,happy,0.999128520488739,True,True,1.0,fearful,0.9378266334533691,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_113-140_0140_sam.wav,amused,happy,0.14003315567970276,True,True,1.0,happy,0.9824472069740295,True,True,1.0,fearful,0.9973371624946594,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_1-15_0001_bea.wav,amused,surprised,0.13154903054237366,False,True,0.5,happy,0.7766618132591248,True,True,1.0,fearful,0.9985153079032898,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_1-15_0002_bea.wav,amused,fearful,0.13216157257556915,False,False,0.2,happy,0.8590352535247803,True,True,1.0,fearful,0.8790795803070068,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_1-15_0003_bea.wav,amused,surprised,0.13171415030956268,False,True,0.3333333333333333,sad,0.48864683508872986,False,True,0.5,happy,0.9964174032211304,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-15_0004_bea.wav,amused,surprised,0.13364829123020172,False,False,0.25,happy,0.8357633948326111,True,True,1.0,happy,0.982886016368866,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-15_0005_bea.wav,amused,surprised,0.1331622153520584,False,False,0.14285714285714285,happy,0.9974494576454163,True,True,1.0,fearful,0.9881941080093384,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_1-15_0006_bea.wav,amused,surprised,0.13392654061317444,False,False,0.14285714285714285,happy,0.8657678961753845,True,True,1.0,happy,0.9989933371543884,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-15_0007_bea.wav,amused,surprised,0.13273023068904877,False,False,0.25,happy,0.841509222984314,True,True,1.0,happy,0.8470160365104675,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-15_0009_bea.wav,amused,surprised,0.1342184990644455,False,False,0.14285714285714285,anger,0.49271881580352783,False,True,0.5,fearful,0.9989824891090393,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_1-15_0010_bea.wav,amused,surprised,0.13235217332839966,False,False,0.2,happy,0.9607279896736145,True,True,1.0,fearful,0.866394579410553,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_1-15_0011_bea.wav,amused,surprised,0.13368576765060425,False,False,0.2,happy,0.9814466238021851,True,True,1.0,happy,0.9959533214569092,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-15_0012_bea.wav,amused,surprised,0.13190720975399017,False,False,0.2,happy,0.5082352161407471,True,True,1.0,happy,0.9966302514076233,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-15_0013_bea.wav,amused,surprised,0.13371528685092926,False,False,0.16666666666666666,happy,0.9282246828079224,True,True,1.0,surprised,0.7064309120178223,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_1-15_0014_bea.wav,amused,surprised,0.13246643543243408,False,False,0.16666666666666666,happy,0.5487462282180786,True,True,1.0,happy,0.993990957736969,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-15_0015_bea.wav,amused,surprised,0.1352510303258896,False,False,0.125,happy,0.7947041988372803,True,True,1.0,happy,0.998683750629425,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-28_0001_jenie.wav,amused,happy,0.14090389013290405,True,True,1.0,sad,0.8060247302055359,False,True,0.5,fearful,0.9994601607322693,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_1-28_0001_josh.wav,amused,happy,0.14028668403625488,True,True,1.0,happy,0.8864498734474182,True,True,1.0,happy,0.9993403553962708,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-28_0001_sam.wav,amused,happy,0.13782021403312683,True,True,1.0,happy,0.9914522171020508,True,True,1.0,happy,0.9982509016990662,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-28_0002_jenie.wav,amused,happy,0.1372532695531845,True,True,1.0,happy,0.820280134677887,True,True,1.0,happy,0.9806559085845947,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-28_0002_josh.wav,amused,happy,0.13758182525634766,True,True,1.0,happy,0.7740820050239563,True,True,1.0,happy,0.9985564351081848,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-28_0002_sam.wav,amused,happy,0.14029332995414734,True,True,1.0,happy,0.9847303628921509,True,True,1.0,fearful,0.9993593096733093,False,True,0.5
/home/alex/Documents/KNN/all-datasets/amused_1-28_0003_jenie.wav,amused,surprised,0.13309894502162933,False,False,0.25,sad,0.9930915832519531,False,True,0.5,happy,0.9991397857666016,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-28_0003_josh.wav,amused,happy,0.1343221813440323,True,True,1.0,happy,0.5148914456367493,True,True,1.0,happy,0.9968452453613281,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-28_0003_sam.wav,amused,happy,0.1316654533147812,True,True,1.0,happy,0.871292769908905,True,True,1.0,surprised,0.9927071928977966,False,True,0.3333333333333333
/home/alex/Documents/KNN/all-datasets/amused_1-28_0004_jenie.wav,amused,happy,0.13113342225551605,True,True,1.0,sad,0.9388242959976196,False,True,0.5,fearful,0.9994899034500122,False,False,0.2
/home/alex/Documents/KNN/all-datasets/amused_1-28_0004_josh.wav,amused,happy,0.1353563815355301,True,True,1.0,happy,0.9792667031288147,True,True,1.0,happy,0.9986078143119812,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-28_0004_sam.wav,amused,happy,0.14153066277503967,True,True,1.0,happy,0.9361911416053772,True,True,1.0,fearful,0.9995225667953491,False,False,0.14285714285714285
/home/alex/Documents/KNN/all-datasets/amused_1-28_0005_jenie.wav,amused,disgust,0.13369832932949066,False,False,0.25,sad,0.6263614892959595,False,True,0.5,happy,0.9973414540290833,True,True,1.0
/home/alex/Documents/KNN/all-datasets/amused_1-28_0005_josh.wav,amused,surprised,0.13491876423358917,False,False,0.25,happy,0.9677178263664246,True,True,1.0,happy,0.759717583656311,True,True,1.0
